text,sentiment,set,prediction,prob_pos,prob_neg,certainty
"Mr Priit Kasak , Balti Metsamasina 's owner , said the Rakvere-based company wishes to increase Valmet 's market share from 27 % to a third in a couple of years .",positive,test,positive,0.9967984557151794,0.0032015321776270866,0.9935969235375524
"'' We 're delighted with the move '' says Morna Cowie , co-owner , above , '' it 's double the size of our current shop and has a lovely feel to it . ''",positive,train,positive,0.9779345393180847,0.02206546440720558,0.9558690749108791
"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",negative,test,positive,0.7983655333518982,0.2016344517469406,0.5967310816049576
Our superior customer centricity and expertise in digital services set us apart from our competitors .,positive,train,positive,0.9963586926460266,0.0036412538029253483,0.9927174388431013
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",positive,train,positive,0.999472439289093,0.0005275626317597926,0.9989448766573332
"( ADPnews ) Oct 21 , 2009 Finland-based IT consultancy Tieto Oyj ( HEL TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",negative,train,negative,0.17661191523075104,0.8233880996704102,0.6467761844396591
"The launch of the plant in June went well , and it has been producing the advanced fuel for a couple of weeks .",positive,train,positive,0.9976252913475037,0.0023746711667627096,0.995250620180741
We hope to increase traffic volumes with the opening of Freight One Scandinavia . '',positive,train,positive,0.9988730549812317,0.0011268764501437545,0.9977461785310879
That would be an increase from estimated sales of 117 million last year .,positive,train,positive,0.9814509153366089,0.018549084663391113,0.9629018306732178
Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,negative,test,positive,0.9788404703140259,0.021159527823328972,0.9576809424906969
"Nokia , which has a strong track record in the lower-end handset market , said in July its touch-screen offering would come this year and be cheaper than rival models in order to tap into a higher-volume market .",positive,train,positive,0.9913939833641052,0.008605965413153172,0.982788017950952
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",positive,train,positive,0.9990808963775635,0.0009190482669509947,0.9981618481106125
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",negative,train,negative,0.2101159542798996,0.7898840308189392,0.5797680765390396
LONDON MarketWatch Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,negative,train,negative,0.0013289757771417499,0.9986710548400879,0.9973420790629461
'' I am extremely delighted with this project and the continuation of cooperation with Viking Line .,positive,train,positive,0.9992569088935852,0.0007430858677253127,0.9985138230258599
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,train,positive,0.9933650493621826,0.006634924560785294,0.9867301248013973
"According to M-real 's CEO , Mikko Helander , this transaction will enable the company to proceed swiftly with its restructuring program .",positive,train,positive,0.9946407079696655,0.005359232425689697,0.9892814755439758
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,train,positive,0.9860053062438965,0.013994641602039337,0.9720106646418571
Possible personnel reductions concern approximately 104 people .,negative,train,negative,0.000498757348395884,0.9995012283325195,0.9990024709841236
Diluted earnings per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,negative,train,negative,0.006644954904913902,0.9933550357818604,0.9867100808769464
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",negative,train,negative,0.01973104476928711,0.9802688956260681,0.960537850856781
"Okmetic 's products are based on high-tech expertise that generates added value for customers , innovative product development and an extremely efficient production process .",positive,train,positive,0.9980549812316895,0.0019450263353064656,0.996109954896383
"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .",positive,train,positive,0.9961372017860413,0.0038627726025879383,0.9922744291834533
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive,train,positive,0.9946672916412354,0.0053327493369579315,0.9893345423042774
"A portion , $ 12.5 million , will be recorded as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj .",positive,train,positive,0.9685978889465332,0.03140213340520859,0.9371957555413246
"Full-year net sales are expected to increase by approximately 10 % , the company said .",positive,train,positive,0.9964814186096191,0.0035184978041797876,0.9929629208054394
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,positive,train,positive,0.9992620348930359,0.0007380159804597497,0.9985240189125761
"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .",negative,train,negative,0.00044891302241012454,0.9995511174201965,0.9991022043977864
'' Our design team has long admired Marimekko 's vivid patterns and colors .,positive,train,positive,0.8785701394081116,0.12142987549304962,0.757140263915062
"Nordea Bank ( STO NDA ) and Sampo Bank have helped Finnish real estate investment company Sponda ( HEL SDA1V ) place a EUR100m ( USD125 .4 m ) domestic bond , the company said Friday .",positive,test,positive,0.9115353226661682,0.08846469968557358,0.8230706229805946
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",negative,train,negative,0.012355881743133068,0.9876441359519958,0.9752882542088628
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",negative,train,negative,0.012220467440783978,0.9877795577049255,0.9755590902641416
21 October 2010 Finnish fishing tackle company Rapala VMC Corp ( HEL RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,train,positive,0.9513615965843201,0.04863836243748665,0.9027232341468334
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .",positive,test,positive,0.9993964433670044,0.0006035615224391222,0.9987928818445653
"In addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .",positive,test,positive,0.8145387768745422,0.18546126782894135,0.6290775090456009
"The Vaisala Group is a successful international technology company that develops , manufactures and markets electronic measurement systems and products .",positive,train,positive,0.9994913339614868,0.0005085889133624732,0.9989827450481243
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,negative,train,negative,0.13773342967033386,0.8622666001319885,0.7245331704616547
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",negative,train,negative,0.06434746831655502,0.9356525540351868,0.8713050857186317
The optimization of the steel components heating process will reduce the energy consumption .,positive,train,positive,0.6841803193092346,0.315819650888443,0.3683606684207916
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",positive,train,positive,0.9472940564155579,0.052705951035022736,0.8945881053805351
"Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .",negative,train,negative,0.002039208309724927,0.9979608058929443,0.9959215975832194
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",positive,train,positive,0.9600326418876648,0.0399673655629158,0.920065276324749
The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,negative,train,negative,0.13740499317646027,0.8625950217247009,0.7251900285482407
10 February 2011 Finnish media company Sanoma Oyj HEL SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,train,positive,0.9914687871932983,0.008531192317605019,0.9829375948756933
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,test,positive,0.9925002455711365,0.007499808445572853,0.9850004371255636
"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",negative,train,negative,0.18786627054214478,0.8121337294578552,0.6242674589157104
"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .",positive,train,positive,0.7437499165534973,0.2562500536441803,0.487499862909317
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",negative,test,negative,0.12104853987693787,0.8789514303207397,0.7579028904438019
